#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea;s__Solitalea canadensis	0.000138581	0	0	7.58E-06	0	5.07E-05	6.00E-05	2.71E-05	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium daejeonense	1.54E-05	0	0	2.33E-06	6.50E-06	1.90E-05	0	0	2.29E-06	1.30E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium hotanense	1.54E-05	1.69E-05	0	4.28E-06	6.50E-06	4.44E-05	4.00E-05	2.71E-05	0	1.30E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium mizutaii	4.62E-05	0	7.64E-06	1.15E-05	0	1.90E-05	2.00E-05	0	0	1.30E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium psychroaquaticum	1.54E-05	0	0	8.94E-06	6.50E-06	3.80E-05	2.00E-05	0	2.29E-06	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp. 21	0	0	0	5.83E-07	0	6.34E-06	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp. B29	3.08E-05	0	0	1.56E-06	0	1.27E-05	0	2.71E-05	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp. CZ-2	3.08E-05	0	0	8.94E-06	1.95E-05	3.80E-05	0	0	2.29E-06	2.59E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp. G1-14	3.08E-05	0	0	3.50E-06	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp. ML3W	3.08E-05	0	0	4.28E-06	1.30E-05	6.97E-05	0	8.12E-05	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp. dk4302	3.08E-05	0	0	6.41E-06	0	6.34E-06	2.00E-05	2.71E-05	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium thalpophilum	7.70E-05	0	0	6.03E-06	6.50E-06	3.80E-05	2.00E-05	5.42E-05	0	1.30E-06
k__Bacteria;p__Caldiserica;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__Caldisericum;s__Caldisericum exile	3.08E-05	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Calditrichaeota;c__Calditrichae;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__Caldithrix abyssi	6.16E-05	0	0	7.00E-06	0	3.80E-05	0.000279882	2.71E-05	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia abortus	1.54E-05	0	0	2.53E-06	0	6.34E-06	2.00E-05	5.42E-05	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia avium	3.08E-05	0	0	3.89E-07	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia caviae	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia felis	0	0	0	5.83E-07	0	1.27E-05	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia gallinacea	0	0	0	3.89E-07	6.50E-06	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia muridarum	0	0	0	1.94E-07	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia pecorum	1.54E-05	0	0	7.78E-07	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia pneumoniae	4.62E-05	0	0	8.94E-06	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia psittaci	0	0	0	9.72E-07	0	0	2.00E-05	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia sp. 2742-308	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia sp. H15-1957-10C	0	0	0	3.89E-07	0	6.34E-06	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia sp. S15-834C	0	0	0	5.83E-07	0	6.34E-06	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia suis	1.54E-05	0	0	1.75E-06	0	1.27E-05	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia trachomatis	1.54E-05	0	0	1.36E-06	0	1.27E-05	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Candidatus Protochlamydia;s__Candidatus Protochlamydia amoebophila	0	8.46E-06	0	2.92E-06	0	0	4.00E-05	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Candidatus Protochlamydia;s__Candidatus Protochlamydia naegleriophila	0	0	0	1.17E-06	0	1.90E-05	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Neochlamydia;s__Neochlamydia sp. S13	3.08E-05	0	0	2.33E-06	0	6.34E-06	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Parachlamydia;s__Parachlamydia acanthamoebae	1.54E-05	0	0	2.53E-06	0	1.90E-05	0	0	2.29E-06	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Simkaniaceae;g__Simkania;s__Simkania negevensis	0	0	0	1.94E-07	0	0	0	0	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Waddliaceae;g__Waddlia;s__Waddlia chondrophila	3.08E-05	0	0	5.83E-07	0	6.34E-06	4.00E-05	0	0	1.30E-06
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum limnaeum	3.08E-05	8.46E-06	0	1.13E-05	0	9.51E-05	8.00E-05	2.71E-05	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum parvum	3.08E-05	0	0	2.72E-06	0	4.44E-05	6.00E-05	0	0	1.30E-06
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum tepidum	6.16E-05	0	0	1.94E-06	0	1.27E-05	2.00E-05	2.71E-05	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium chlorochromatii	0.000107785	0	0	2.92E-06	0	3.80E-05	0	0	0	1.30E-06
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium limicola	3.08E-05	0	0	3.11E-06	0	1.27E-05	8.00E-05	0	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium phaeobacteroides	6.16E-05	0	0	8.16E-06	1.30E-05	3.17E-05	2.00E-05	5.42E-05	0	2.59E-06
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium phaeovibrioides	3.08E-05	0	0	1.75E-06	0	3.80E-05	2.00E-05	0	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chloroherpeton;s__Chloroherpeton thalassium	1.54E-05	0	0	5.64E-06	1.30E-05	2.53E-05	0	0	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Pelodictyon;s__Pelodictyon luteolum	1.54E-05	0	0	5.83E-06	2.60E-05	2.53E-05	6.00E-05	5.42E-05	0	1.30E-06
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Pelodictyon;s__Pelodictyon phaeoclathratiforme	4.62E-05	0	0	7.39E-06	6.50E-06	1.27E-05	4.00E-05	0	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris;s__Prosthecochloris aestuarii	3.08E-05	0	0	3.69E-06	1.95E-05	3.80E-05	4.00E-05	0	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris;s__Prosthecochloris sp. CIB 2401	3.08E-05	0	0	2.92E-06	0	1.90E-05	0	2.71E-05	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris;s__Prosthecochloris sp. GSB1	6.16E-05	0	0	1.94E-07	0	7.60E-05	4.00E-05	0	0	0
k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris;s__Prosthecochloris sp. HL-130-GSB	1.54E-05	0	0	4.86E-06	0	1.90E-05	2.00E-05	0	2.29E-06	1.30E-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea thermophila	7.70E-05	8.46E-06	0	6.80E-06	0	1.27E-05	0.000539773	0	0	0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Brevefilum;s__Brevefilum fermentans	7.70E-05	0	0	3.89E-07	0	6.97E-05	8.00E-05	0	4.58E-06	0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Pelolinea;s__Pelolinea submarina	0.000107785	8.46E-06	0	1.75E-06	0	6.34E-05	0.000439815	0	0	0
k__Bacteria;p__Chloroflexi;c__Ardenticatenia;o__Ardenticatenales;f__Ardenticatenaceae;g__Candidatus Promineofilum;s__Candidatus Promineofilum breve	4.62E-05	0	0	3.89E-07	0	3.17E-05	0.000539773	0	2.29E-06	0
k__Bacteria;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea;s__Caldilinea aerophila	6.16E-05	0	0	1.94E-06	0	3.17E-05	0.000339857	0	0	2.59E-06
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroflexus;s__Chloroflexus aggregans	1.54E-05	8.46E-06	0	7.78E-07	0	6.34E-06	1.00E-04	0	0	0
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroflexus;s__Chloroflexus aurantiacus	3.08E-05	0	0	3.89E-07	0	4.44E-05	0.000159933	0	2.29E-06	0
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__Roseiflexus castenholzii	7.70E-05	0	0	3.69E-06	0	3.17E-05	0.000239899	0	0	0
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__Roseiflexus sp. RS-1	1.54E-05	0	0	9.72E-07	0	3.17E-05	0.000219908	0	2.29E-06	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides mccartyi	9.24E-05	0	0	4.28E-06	0	0.000158426	2.00E-05	0	0	0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides sp. UCH007	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonosporobacteraceae;g__Ktedonosporobacter;s__Ktedonosporobacter rubrisoli	9.24E-05	0	0	1.07E-05	6.50E-06	5.07E-05	0.000179924	0	0	0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae;g__Sphaerobacter;s__Sphaerobacter thermophilus	3.08E-05	0	0	1.56E-06	0	2.53E-05	0.000679715	0	6.87E-06	0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Thermomicrobium;s__Thermomicrobium roseum	1.54E-05	0	0	5.64E-06	0	2.53E-05	4.00E-05	0	2.29E-06	0
k__Bacteria;p__Chrysiogenetes;c__Chrysiogenetes;o__Chrysiogenales;f__Chrysiogenaceae;g__Desulfurispirillum;s__Desulfurispirillum indicum	3.08E-05	0	0	3.50E-06	0	2.53E-05	6.00E-05	0	0	0
k__Bacteria;p__Coprothermobacterota;c__Coprothermobacteria;o__Coprothermobacterales;f__Coprothermobacteraceae;g__Coprothermobacter;s__Coprothermobacter proteolyticus	0	0	0	1.17E-06	0	1.90E-05	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Gloeobacterales;f__Gloeobacteraceae;g__Gloeobacter;s__Gloeobacter kilaueensis	1.54E-05	0	0	7.78E-07	0	3.17E-05	0.000159933	2.71E-05	2.29E-06	0
k__Bacteria;p__Cyanobacteria;c__Gloeobacteria;o__Gloeobacterales;f__Gloeobacteraceae;g__Gloeobacter;s__Gloeobacter violaceus	4.62E-05	0	0	9.72E-07	0	1.27E-05	0.000139941	0	0	0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Calditerrivibrio;s__Calditerrivibrio nitroreducens	0	0	0	2.33E-06	0	1.90E-05	0	5.42E-05	0	1.30E-06
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Deferribacter;s__Deferribacter desulfuricans	6.16E-05	0	0	7.39E-06	0	3.80E-05	0	2.71E-05	0	0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Denitrovibrio;s__Denitrovibrio acetiphilus	4.62E-05	0	0	4.47E-06	0	3.80E-05	0	0	0	0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Flexistipes;s__Flexistipes sinusarabici	1.54E-05	0	0	5.05E-06	0	3.80E-05	2.00E-05	0	0	0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Geovibrio;s__Geovibrio thiophilus	1.54E-05	0	0	4.08E-06	6.50E-06	1.90E-05	0	8.12E-05	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus actinosclerus	4.62E-05	0	0	1.36E-06	0	2.53E-05	0.000139941	0	2.29E-06	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus deserti	3.08E-05	0	0	1.36E-06	0	3.17E-05	6.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus ficus	4.62E-05	8.46E-06	0	1.56E-06	0	2.53E-05	0.000259891	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus geothermalis	0	0	0	4.67E-06	1.30E-05	1.27E-05	6.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus gobiensis	1.54E-05	0	0	3.50E-06	6.50E-06	2.53E-05	8.00E-05	0	2.29E-06	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus irradiatisoli	3.08E-05	0	0	1.94E-07	0	6.34E-06	8.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus maricopensis	0.000123183	0	0	2.92E-06	0	1.27E-05	0.000279882	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus metallilatus	6.16E-05	0	0	1.94E-06	0	5.70E-05	8.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus peraridilitoris	6.16E-05	0	0	2.33E-06	0	2.53E-05	0.000239899	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus proteolyticus	3.08E-05	0	0	0	0	3.17E-05	0	0	2.29E-06	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus puniceus	4.62E-05	0	0	4.47E-06	0	1.27E-05	0.000139941	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus radiodurans	3.08E-05	0	0	2.14E-06	1.30E-05	1.27E-05	0.00011995	0	2.29E-06	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus soli Cha et al. 2016	1.54E-05	0	0	3.89E-07	0	0	2.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus sp. AJ005	4.62E-05	0	0	3.89E-07	6.50E-06	3.17E-05	6.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus sp. NW-56	1.54E-05	0	0	1.17E-06	0	0	1.00E-04	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus sp. S14-83	6.16E-05	0	0	7.78E-07	0	2.53E-05	4.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus swuensis	1.54E-05	0	0	5.83E-07	0	6.34E-06	0.000159933	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus wulumuqiensis	4.62E-05	0	0	2.14E-06	0	3.80E-05	1.00E-04	0	0	1.30E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera radiovictrix	9.24E-05	0	0	1.56E-06	0	6.34E-06	0.000219908	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Marinithermus;s__Marinithermus hydrothermalis	6.16E-05	0	0	1.75E-06	0	1.90E-05	6.00E-05	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__Meiothermus ruber	9.24E-05	0	0	4.86E-06	0	3.80E-05	0.00011995	0	4.58E-06	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__Meiothermus silvanus	4.62E-05	0	0	2.92E-05	6.50E-06	4.44E-05	1.00E-04	0	0	0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Oceanithermus;s__Oceanithermus profundus	6.16E-05	0	0	4.47E-06	0	1.27E-05	0.000359849	0	0	2.59E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus aquaticus	4.62E-05	0	0	9.72E-07	1.95E-05	0	0.000259891	5.42E-05	1.60E-05	1.30E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus brockianus	3.08E-05	0	0	7.78E-07	0	0	0.000219908	0	6.87E-06	2.59E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus caldilimi	0	0	0	2.14E-06	4.55E-05	0	0.000219908	0.000108331	1.37E-05	6.48E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus oshimai	1.54E-05	0	0	7.78E-07	1.95E-05	6.34E-06	4.00E-05	0	2.29E-06	1.30E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus parvatiensis	0	0	0	0	0	0	0	0	0	2.59E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus scotoductus	3.08E-05	1.69E-05	0	1.94E-06	1.30E-05	6.34E-06	0.000179924	0.000108331	2.29E-05	1.30E-05
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus sp. CCB_US3_UF1	6.16E-05	0	0	1.36E-06	1.95E-05	3.17E-05	0.000219908	2.71E-05	1.37E-05	1.30E-06
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus thermophilus	0	0	0	3.89E-06	1.95E-05	1.90E-05	4.00E-05	0.000108331	2.29E-06	1.30E-06
k__Bacteria;p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__Dictyoglomus thermophilum	3.08E-05	0	0	1.94E-06	6.50E-06	3.80E-05	8.00E-05	0	0	0
k__Bacteria;p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__Dictyoglomus turgidum	3.08E-05	0	0	3.89E-06	0	1.90E-05	0	0	0	1.30E-06
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium;s__Elusimicrobium minutum	0.000153979	0	0	9.72E-07	0	4.44E-05	0	0	0	0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__Endomicrobium;s__Candidatus Endomicrobium trichonymphae	0	0	7.64E-06	3.89E-07	0	0	0	0	0	0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__Endomicrobium;s__Endomicrobium proavitum	1.54E-05	0	0	1.94E-06	0	6.97E-05	2.00E-05	5.42E-05	0	0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes	0.001170239	8.46E-06	1.53E-05	2.16E-05	0	0.00049429	2.00E-05	8.12E-05	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__Alicyclobacillus acidocaldarius	9.24E-05	8.46E-06	0	2.33E-06	0	6.34E-05	0.000159933	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Kyrpidia;s__Kyrpidia spormannii	1.54E-05	0	0	7.78E-07	0	0	6.00E-05	2.71E-05	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Kyrpidia;s__Kyrpidia tusciae	1.54E-05	0	0	1.94E-07	0	6.34E-06	4.00E-05	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__Tumebacillus algifaecis	1.54E-05	0	0	4.67E-06	0	3.17E-05	2.00E-05	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__Tumebacillus avium	0.000138581	8.46E-06	0	2.72E-06	0	7.60E-05	8.00E-05	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Aeribacillus;s__Aeribacillus pallidus	0.000107785	0	0	1.56E-06	6.50E-06	3.17E-05	0	0	2.29E-06	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Amphibacillus;s__Amphibacillus xylanus	4.62E-05	8.46E-06	0	2.33E-06	0	1.90E-05	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus amylolyticus	4.62E-05	0	0	2.72E-06	0	3.17E-05	4.00E-05	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus flavithermus	0	0	0	1.56E-06	6.50E-06	1.90E-05	0	2.71E-05	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus gonensis	0	0	0	2.14E-06	6.50E-06	6.34E-06	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus kamchatkensis	0	0	0	3.89E-07	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus aerophilus	0	0	0	0	0	0	0	0	0	0
